ID,T(K),Z*10^-4 reported,Resist(Ohm.cm),Seebeck(uV/K),kappaZT,,Resist(400K),Seebeck(400K),Pf(W/K^2/m),ZT,kappa(W/mK),x,Formula,series,T_Max,family,,,Conduct(S/cm),Power_Factor*T_(W/mK),preparative_route,final_form,cell_volume(A^3),formula_units_per_cell,atoms_per_formula_unit,total_atoms_per_unit_cell,average_atomic_volume,ICSD_of_structure,temp of ICSD (K),S^2,ke/ktotal,space_group,number_symmetry_elements,,
356,1000,NA,0.0044955,-177.832,0.703463913,2,0.0023498,-105.832,0.000703464,0.240031089,2.93072,0.002,In1.998Ge0.002O3,In2GeO3,NA,In2O3,NA,NA,222.4446669,0.703463913,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,31624.22022,0.185198513,206,48,,
357,300,NA,0.000836795,-50.4768,0.091345216,2,0.000942337,-62.4767,0.000304484,0.009402057,9.71545,0.006,In1.994Ge0.006O3,In2GeO3,NA,In2O3,NA,NA,1195.035821,0.091345216,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,2547.907338,0.090038673,206,48,,
358,400,NA,0.000942337,-62.4767,0.165687564,2,0.000942337,-62.4767,0.000414219,0.022990066,7.20692,0.006,In1.994Ge0.006O3,In2GeO3,NA,In2O3,NA,NA,1061.191485,0.165687564,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,3903.338043,0.143712278,206,48,,
359,700,NA,0.00129155,-94.1419,0.480344403,2,0.000942337,-62.4767,0.000686206,0.104779859,4.58432,0.006,In1.994Ge0.006O3,In2GeO3,NA,In2O3,NA,NA,774.2634819,0.480344403,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,8862.697336,0.288470706,206,48,,
360,1000,NA,0.00168341,-119.305,0.845526819,2,0.000942337,-62.4767,0.000845527,0.242294205,3.48967,0.006,In1.994Ge0.006O3,In2GeO3,NA,In2O3,NA,NA,594.032351,0.845526819,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,14233.68303,0.41535129,206,48,,
361,300,NA,0.000722981,-46.7607,0.090731142,2,0.000817897,-56.5928,0.000302437,0.009632278,9.41949,0.015,In1.985Ge0.015O3,In2GeO3,NA,In2O3,NA,NA,1383.162213,0.090731142,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,2186.563064,0.107487214,206,48,,
362,400,NA,0.000817897,-56.5928,0.156633171,2,0.000817897,-56.5928,0.000391583,0.022224564,7.04775,0.015,In1.985Ge0.015O3,In2GeO3,NA,In2O3,NA,NA,1222.64784,0.156633171,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,3202.745012,0.169317057,206,48,,
363,700,NA,0.00113128,-83.3032,0.429389381,2,0.000817897,-56.5928,0.000613413,0.092961144,4.61902,0.015,In1.985Ge0.015O3,In2GeO3,NA,In2O3,NA,NA,883.9544587,0.429389381,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,6939.42313,0.32686462,206,48,,
364,1000,NA,0.00143465,-108.464,0.820021559,2,0.000817897,-56.5928,0.000820022,0.231919011,3.53581,0.015,In1.985Ge0.015O3,In2GeO3,NA,In2O3,NA,NA,697.0341198,0.820021559,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,11764.4393,0.481010929,206,48,,
365,300,NA,0.000896151,-50.7871,0.086346928,2,0.000995442,-60.6186,0.000287823,0.00973701,8.86791,0.06,In1.94Ge0.06O3,In2GeO3,NA,In2O3,NA,NA,1115.883372,0.086346928,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,2579.329526,0.092110388,206,48,,
366,400,NA,0.000995442,-60.6186,0.14765761,2,0.000995442,-60.6186,0.000369144,0.02235983,6.6037,0.06,In1.94Ge0.06O3,In2GeO3,NA,In2O3,NA,NA,1004.57887,0.14765761,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,3674.614666,0.148472671,206,48,,
367,700,NA,0.00139586,-88.5677,0.393375141,2,0.000995442,-60.6186,0.000561964,0.100865679,3.89999,0.06,In1.94Ge0.06O3,In2GeO3,NA,In2O3,NA,NA,716.4042239,0.393375141,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,7844.237483,0.313749116,206,48,,
368,1000,NA,0.00177828,-114.967,0.7432694,2,0.000995442,-60.6186,0.000743269,0.242663763,3.06296,0.06,In1.94Ge0.06O3,In2GeO3,NA,In2O3,NA,NA,562.3411386,0.7432694,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,13217.41109,0.447969408,206,48,,
369,300,NA,0.00132139,-53.2639,0.064410425,2,0.00143465,-65.5729,0.000214701,0.00940658,6.84738,0.1,In1.9Ge0.1O3,In2GeO3,NA,In2O3,NA,NA,756.7788465,0.064410425,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,2837.043043,0.080901325,206,48,,
370,400,NA,0.00143465,-65.5729,0.119884438,2,0.00143465,-65.5729,0.000299711,0.023546412,5.09141,0.1,In1.9Ge0.1O3,In2GeO3,NA,In2O3,NA,NA,697.0341198,0.119884438,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,4299.805214,0.133618251,206,48,,
371,700,NA,0.0017302,-93.2129,0.351523021,2,0.00143465,-65.5729,0.000502176,0.108354634,3.24419,0.1,In1.9Ge0.1O3,In2GeO3,NA,In2O3,NA,NA,577.967865,0.351523021,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,8688.644726,0.304288316,206,48,,
372,1000,NA,0.00208663,-117.444,0.661022469,2,0.00143465,-65.5729,0.000661022,0.262891577,2.51443,0.1,In1.9Ge0.1O3,In2GeO3,NA,In2O3,NA,NA,479.241648,0.661022469,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,13793.09314,0.465055548,206,48,,
373,300,NA,0.00287298,-52.3343,0.028599701,2,0.0027953,-64.0245,9.53323E-05,0.008831211,3.23848,0.2,In1.8Ge0.2O3,In2GeO3,NA,In2O3,NA,NA,348.0706444,0.028599701,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,2738.878956,0.078675092,206,48,,
374,400,NA,0.0027953,-64.0245,0.058657555,2,0.0027953,-64.0245,0.000146644,0.022462541,2.61135,0.2,In1.8Ge0.2O3,In2GeO3,NA,In2O3,NA,NA,357.7433549,0.058657555,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,4099.1366,0.133707666,206,48,,
375,700,NA,0.00243728,-86.4,0.214397689,2,0.0027953,-64.0245,0.000306282,0.116776249,1.83597,0.2,In1.8Ge0.2O3,In2GeO3,NA,In2O3,NA,NA,410.2934419,0.214397689,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,7464.96,0.381695343,206,48,,
376,1000,NA,0.00267047,-110.012,0.453202625,2,0.0027953,-64.0245,0.000453203,0.277913956,1.63073,0.2,In1.8Ge0.2O3,In2GeO3,NA,In2O3,NA,NA,374.465918,0.453202625,solid_state_reaction,polycrystalline,1035.51,16,5,80,12.943875,14388,300,12102.64014,0.560299277,206,48,,
377,300,NA,7.717915156,-390,0.000591222,3,NA,NA,1.97074E-06,0.000314602,1.87927,0,LaCoO3,LaSrCoO3,NA,LaCoO3,NA,NA,0.12956867,0.000591222,solid_state_reaction,polycrystalline,222.73,4,5,20,11.1365,247225,293,152100,5.04687E-05,15,8,,
378,400,NA,0.38388399,140.3,0.002051046,3,NA,NA,5.12761E-06,,NA,0,LaCoO3,LaSrCoO3,NA,LaCoO3,NA,NA,2.604953648,0.002051046,solid_state_reaction,polycrystalline,222.73,4,5,20,11.1365,247225,293,19684.09,NA,15,8,,
379,700,NA,0.001358313,28.76,0.04262612,3,NA,NA,6.08945E-05,,NA,0,LaCoO3,LaSrCoO3,NA,LaCoO3,NA,NA,736.2070975,0.04262612,solid_state_reaction,polycrystalline,222.73,4,5,20,11.1365,247225,293,827.1376,NA,15,8,,
380,1000,NA,0.000984011,15.7,0.025049514,3,NA,NA,2.50495E-05,,NA,0,LaCoO3,LaSrCoO3,NA,LaCoO3,NA,NA,1016.248693,0.025049514,solid_state_reaction,polycrystalline,222.73,4,5,20,11.1365,247225,293,246.49,NA,15,8,,
381,300,NA,0.15703628,395,0.029806806,3,NA,NA,9.9356E-05,0.016495189,1.807,0.01,La0.99Sr0.01CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,6.367955209,0.029806806,solid_state_reaction,polycrystalline,222.73,4,5,20,11.1365,247225,293,156025,0.002579603,15,8,,
382,400,NA,0.074131024,304,0.049866302,3,NA,NA,0.000124666,,NA,0.01,La0.99Sr0.01CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,13.48962883,0.049866302,solid_state_reaction,polycrystalline,222.73,4,5,20,11.1365,247225,293,92416,NA,15,8,,
383,700,NA,0.001230269,32.48,0.060024711,3,NA,NA,8.57496E-05,,NA,0.01,La0.99Sr0.01CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,812.8305162,0.060024711,solid_state_reaction,polycrystalline,222.73,4,5,20,11.1365,247225,293,1054.9504,NA,15,8,,
384,1000,NA,0.000950605,18.56,0.036237309,3,NA,NA,3.62373E-05,,NA,0.01,La0.99Sr0.01CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,1051.961874,0.036237309,solid_state_reaction,polycrystalline,222.73,4,5,20,11.1365,247225,293,344.4736,NA,15,8,,
385,300,NA,0.069183097,330,0.047222517,3,NA,NA,0.000157408,0.026234732,1.8,0.02,La0.98Sr0.02CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,14.45439771,0.047222517,solid_state_reaction,polycrystalline,222.73,4,5,20,11.1365,247225,293,108900,0.005878122,15,8,,
386,400,NA,0.033806484,243.5,0.070154886,3,NA,NA,0.000175387,,NA,0.02,La0.98Sr0.02CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,29.58012467,0.070154886,solid_state_reaction,polycrystalline,222.73,4,5,20,11.1365,247225,293,59292.25,NA,15,8,,
387,700,NA,0.001096478,28.76,0.052805092,3,NA,NA,7.54358E-05,,NA,0.02,La0.98Sr0.02CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,912.0108394,0.052805092,solid_state_reaction,polycrystalline,222.73,4,5,20,11.1365,247225,293,827.1376,NA,15,8,,
388,1000,NA,0.00091622,17.6,0.033808456,3,NA,NA,3.38085E-05,,NA,0.02,La0.98Sr0.02CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,1091.440336,0.033808456,solid_state_reaction,polycrystalline,222.73,4,5,20,11.1365,247225,293,309.76,NA,15,8,,
389,300,NA,0.015958791,214.7,0.086653347,3,NA,NA,0.000288844,0.048140749,1.8,0.05,La0.95Sr0.05CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,62.66138647,0.086653347,solid_state_reaction,polycrystalline,222.95,4,5,20,11.1475,247230,293,46096.09,0.025482297,15,8,,
390,400,NA,0.007277798,129,0.09146173,3,NA,NA,0.000228654,,NA,0.05,La0.95Sr0.05CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,137.4041975,0.09146173,solid_state_reaction,polycrystalline,222.95,4,5,20,11.1475,247230,293,16641,NA,15,8,,
391,700,NA,0.000949511,25.04,0.046223911,3,NA,NA,6.60342E-05,,NA,0.05,La0.95Sr0.05CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,1053.173687,0.046223911,solid_state_reaction,polycrystalline,222.95,4,5,20,11.1475,247230,293,627.0016,NA,15,8,,
392,1000,NA,0.000831764,14.8,0.0263344,3,NA,NA,2.63344E-05,,NA,0.05,La0.95Sr0.05CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,1202.264435,0.0263344,solid_state_reaction,polycrystalline,222.95,4,5,20,11.1475,247230,293,219.04,NA,15,8,,
393,300,NA,0.000467735,21.32,0.029153833,3,NA,NA,9.71794E-05,0.00788839,3.69579,0.2,La0.8Sr0.2CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,2137.96209,0.029153833,solid_state_reaction,polycrystalline,224.2,4,5,20,11.21,247232,293,454.5424,0.423451616,15,8,,
394,400,NA,0.000446684,17.6,0.02773865,3,NA,NA,6.93466E-05,,NA,0.2,La0.8Sr0.2CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,2238.721139,0.02773865,solid_state_reaction,polycrystalline,224.2,4,5,20,11.21,247232,293,309.76,NA,15,8,,
395,700,NA,0.000498884,10.17,0.014512424,3,NA,NA,2.0732E-05,,NA,0.2,La0.8Sr0.2CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,2004.472027,0.014512424,solid_state_reaction,polycrystalline,224.2,4,5,20,11.21,247232,293,103.4289,NA,15,8,,
396,1000,NA,0.000597035,5.52,0.005103618,3,NA,NA,5.10362E-06,,NA,0.2,La0.8Sr0.2CoO3,LaSrCoO3,NA,LaCoO3,NA,NA,1674.942876,0.005103618,solid_state_reaction,polycrystalline,224.2,4,5,20,11.21,247232,293,30.4704,NA,15,8,,
397,300,NA,0.00203961,56.4516,0.046873419,8,NA,NA,0.000156245,0.055801689,0.84,NA,Yb14MnSb11,Yb14MnSb11,NA,Yb14MnSb11,NA,NA,490.2898103,0.046873419,flux_Sn_inAr,single_crystal,6058.93,8,26,208,29.12947115,85638,143,3186.783143,0.427252549,142,32,,
398,400,NA,0.00232311,68.7334,0.081344065,8,NA,NA,0.00020336,0.096379224,0.844,NA,Yb14MnSb11,Yb14MnSb11,NA,Yb14MnSb11,NA,NA,430.4574471,0.081344065,flux_Sn_inAr,single_crystal,6058.93,8,26,208,29.12947115,85638,143,4724.280276,0.497780176,142,32,,
399,700,NA,0.0034632,117.242,0.277834968,8,NA,NA,0.000396907,0.340484029,0.816,NA,Yb14MnSb11,Yb14MnSb11,NA,Yb14MnSb11,NA,NA,288.7502888,0.277834968,flux_Sn_inAr,single_crystal,6058.93,8,26,208,29.12947115,85638,143,13745.68656,0.604393987,142,32,,
400,1000,NA,0.00457917,164.143,0.588380087,8,NA,NA,0.00058838,0.822909213,0.715,NA,Yb14MnSb11,Yb14MnSb11,NA,Yb14MnSb11,NA,NA,218.3801868,0.588380087,flux_Sn_inAr,single_crystal,6058.93,8,26,208,29.12947115,85638,143,26942.92445,0.745241477,142,32,,
401,300,NA,0.00210707,110.866,0.175000403,8,NA,NA,0.000583335,0.173267726,1.01,NA,Zn4Sb3,Zn4Sb3,NA,Zn4Sb3,NA,NA,474.5926808,0.175000403,melted_inert,polycrystalline,1610.64,9,7,63,25.56571429,52403,300,12291.26996,0.34396222,167,12,,
402,400,NA,0.00258969,146.015,0.329311697,8,NA,NA,0.000823279,0.496100779,0.6638,NA,Zn4Sb3,Zn4Sb3,NA,Zn4Sb3,NA,NA,386.1466044,0.329311697,melted_inert,polycrystalline,1610.64,9,7,63,25.56571429,52403,300,21320.38023,0.567759997,167,12,,
403,700,NA,0.00332511,205.872,0.892250069,8,NA,NA,0.001274643,1.286961011,0.6933,NA,Zn4Sb3,Zn4Sb3,NA,Zn4Sb3,NA,NA,300.7419303,0.892250069,melted_inert,polycrystalline,1610.64,9,7,63,25.56571429,52403,300,42383.28038,0.740901799,167,12,,
404,300,NA,0.00391,126,0.121810742,6,NA,NA,0.000406036,,NA,NA,CeFe2Co2Sb12,CeFe4CoSb12,NA,Fe4CoSb12,NA,NA,255.7544757,0.121810742,combination_of_melting_and_powder_metallurgy_techniques,polycrystalline,747,2,17,34,21.97058824,96163,300,15876,NA,204,48,,
405,400,NA,0.00385,154,0.2464,6,NA,NA,0.000616,,NA,NA,CeFe2Co2Sb12,CeFe4CoSb12,NA,Fe4CoSb12,NA,NA,259.7402597,0.2464,combination_of_melting_and_powder_metallurgy_techniques,polycrystalline,747,2,17,34,21.97058824,96163,300,23716,NA,204,48,,
406,700,NA,0.00325,166,0.593513846,6,NA,NA,0.000847877,,NA,NA,CeFe2Co2Sb12,CeFe4CoSb12,NA,Fe4CoSb12,NA,NA,307.6923077,0.593513846,combination_of_melting_and_powder_metallurgy_techniques,polycrystalline,747,2,17,34,21.97058824,96163,300,27556,NA,204,48,,
407,300,NA,0.00103,101,0.297116505,6,NA,NA,0.000990388,0.15555838,1.91,NA,CeFe3CoSb12,CeFe4CoSb12,NA,Fe4CoSb12,NA,NA,970.8737864,0.297116505,combination_of_melting_and_powder_metallurgy_techniques,polycrystalline,756.81,2,17,34,22.25911765,96163,300,10201,0.372083566,204,48,,
408,400,NA,0.00112,127,0.576035714,6,NA,NA,0.001440089,0.290927128,1.98,NA,CeFe3CoSb12,CeFe4CoSb12,NA,Fe4CoSb12,NA,NA,892.8571429,0.576035714,combination_of_melting_and_powder_metallurgy_techniques,polycrystalline,756.81,2,17,34,22.25911765,96163,300,16129,0.44011544,204,48,,
409,700,NA,0.00129,176,1.680868217,6,NA,NA,0.00240124,0.812013631,2.07,NA,CeFe3CoSb12,CeFe4CoSb12,NA,Fe4CoSb12,NA,NA,775.1937984,1.680868217,combination_of_melting_and_powder_metallurgy_techniques,polycrystalline,756.81,2,17,34,22.25911765,96163,300,30976,0.639628506,204,48,,
410,300,NA,0.000893,87.2,0.255448152,6,NA,NA,0.000851494,0.10643673,2.4,NA,CeFe3.5Co0.5Sb12,CeFe4CoSb12,NA,Fe4CoSb12,NA,NA,1119.820829,0.255448152,combination_of_melting_and_powder_metallurgy_techniques,polycrystalline,756.81,2,17,34,22.25911765,96163,300,7603.84,0.341545353,204,48,,
411,400,NA,0.000971,107,0.471637487,6,NA,NA,0.001179094,0.198167011,2.38,NA,CeFe3.5Co0.5Sb13,CeFe4CoSb12,NA,Fe4CoSb12,NA,NA,1029.866117,0.471637487,combination_of_melting_and_powder_metallurgy_techniques,polycrystalline,756.81,2,17,34,22.25911765,96163,300,11449,0.422331652,204,48,,
412,700,NA,0.00107,158,1.633158879,6,NA,NA,0.002333084,0.6558871,2.49,NA,CeFe3.5Co0.5Sb14,CeFe4CoSb12,NA,Fe4CoSb12,NA,NA,934.5794393,1.633158879,combination_of_melting_and_powder_metallurgy_techniques,polycrystalline,756.81,2,17,34,22.25911765,96163,300,24964,0.641068949,204,48,,
413,300,NA,0.000771,58.2,0.131799222,6,NA,NA,0.000439331,0.085031756,1.55,NA,CeFe4Sb12,CeFe4CoSb12,NA,Fe4CoSb12,NA,NA,1297.016861,0.131799222,combination_of_melting_and_powder_metallurgy_techniques,polycrystalline,762.5,2,17,34,22.42647059,96163,300,3387.24,0.612526673,204,48,,
414,400,NA,0.000836,75.7,0.274186124,6,NA,NA,0.000685465,0.174640844,1.57,NA,CeFe4Sb12,CeFe4CoSb12,NA,Fe4CoSb12,NA,NA,1196.172249,0.274186124,combination_of_melting_and_powder_metallurgy_techniques,polycrystalline,762.5,2,17,34,22.42647059,96163,300,5730.49,0.743607716,204,48,,
415,700,NA,0.000886,127,1.274300226,6,NA,NA,0.001820429,0.748267895,1.703,NA,CeFe4Sb12,CeFe4CoSb12,NA,Fe4CoSb12,NA,NA,1128.668172,1.274300226,combination_of_melting_and_powder_metallurgy_techniques,polycrystalline,762.5,2,17,34,22.42647059,96163,300,16129,1.131981936,204,48,,
416,300,NA,0.0445463,279.207,0.052500353,9,NA,NA,0.000175001,0.054916687,0.956,NA,AgCrSe2,AgCrSe2,NA,AgCrSe2,NA,NA,22.44855353,0.052500353,"solid_state_reaction, sealed",polycrystalline,248.9,3,4,12,20.74166667,68423,295,77956.54885,0.017188641,160,6,,
417,400,NA,0.0402203,300.119,0.089578063,9,NA,NA,0.000223945,0.224057186,0.3998,NA,AgCrSe2,AgCrSe2,NA,AgCrSe2,NA,NA,24.86306666,0.089578063,"solid_state_reaction, sealed",polycrystalline,248.9,3,4,12,20.74166667,68423,295,90071.41416,0.060696231,160,6,,
418,700,NA,0.0328604,306.696,0.200374023,9,NA,NA,0.000286249,0.974581824,0.2056,NA,AgCrSe2,AgCrSe2,NA,AgCrSe2,NA,NA,30.43176589,0.200374023,"solid_state_reaction, sealed",polycrystalline,248.9,3,4,12,20.74166667,68423,295,94062.43642,0.252808639,160,6,,
419,300,NA,0.0511002,-132.097,0.010244354,2,NA,NA,3.41478E-05,,NA,0.0025,Zn0.9975Al0.0025O,ZnAlO,NA,ZnO,NA,NA,19.56939503,0.010244354,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,17449.61741,NA,186,12,,
420,400,NA,0.0504715,-135.054,0.014455352,2,NA,NA,3.61384E-05,,NA,0.0025,Zn0.9975Al0.0025O,ZnAlO,NA,ZnO,NA,NA,19.81316188,0.014455352,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,18239.58292,NA,186,12,,
421,700,NA,0.041277,-180.753,0.055406529,2,NA,NA,7.91522E-05,,NA,0.0025,Zn0.9975Al0.0025O,ZnAlO,NA,ZnO,NA,NA,24.22656685,0.055406529,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,32671.64701,NA,186,12,,
422,1000,NA,0.0239096,-218.521,0.199716547,2,NA,NA,0.000199717,,NA,0.0025,Zn0.9975Al0.0025O,ZnAlO,NA,ZnO,NA,NA,41.8242045,0.199716547,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,47751.42744,NA,186,12,,
423,300,NA,0.0151081,-115.43,0.026457499,2,NA,NA,8.81917E-05,,NA,0.005,Zn0.995Al0.005O,ZnAlO,NA,ZnO,NA,NA,66.18965985,0.026457499,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,13324.0849,NA,186,12,,
424,400,NA,0.0150295,-128.468,0.043924354,2,NA,NA,0.000109811,,NA,0.005,Zn0.995Al0.005O,ZnAlO,NA,ZnO,NA,NA,66.5358129,0.043924354,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,16504.02702,NA,186,12,,
425,700,NA,0.0154224,-162.876,0.120409365,2,NA,NA,0.000172013,,NA,0.005,Zn0.995Al0.005O,ZnAlO,NA,ZnO,NA,NA,64.84075112,0.120409365,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,26528.59138,NA,186,12,,
426,1000,NA,0.010943,-204.677,0.38282623,2,NA,NA,0.000382826,,NA,0.005,Zn0.995Al0.005O,ZnAlO,NA,ZnO,NA,NA,91.38261903,0.38282623,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,41892.67433,NA,186,12,,
427,300,NA,0.0103143,-113.952,0.037768123,2,NA,NA,0.000125894,,NA,0.0075,Zn0.9925Al0.0075O,ZnAlO,NA,ZnO,NA,NA,96.9527743,0.037768123,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,12985.0583,NA,186,12,,
428,400,NA,0.0103143,-123.495,0.059145129,2,NA,NA,0.000147863,,NA,0.0075,Zn0.9925Al0.0075O,ZnAlO,NA,ZnO,NA,NA,96.9527743,0.059145129,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,15251.01503,NA,186,12,,
429,700,NA,0.0111002,-154.543,0.150614198,2,NA,NA,0.000215163,,NA,0.0075,Zn0.9925Al0.0075O,ZnAlO,NA,ZnO,NA,NA,90.08846687,0.150614198,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,23883.53885,NA,186,12,,
430,1000,NA,0.00952849,-187.876,0.370440556,2,NA,NA,0.000370441,,NA,0.0075,Zn0.9925Al0.0075O,ZnAlO,NA,ZnO,NA,NA,104.9484231,0.370440556,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,35297.39138,NA,186,12,,
431,300,NA,0.006778,-110.995,0.054528873,2,NA,NA,0.000181763,,NA,0.01,Zn0.99Al0.01O,ZnAlO,NA,ZnO,NA,NA,147.5361464,0.054528873,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,12319.89003,NA,186,12,,
432,400,NA,0.00709234,-117.177,0.07743819,2,NA,NA,0.000193595,,NA,0.01,Zn0.99Al0.01O,ZnAlO,NA,ZnO,NA,NA,140.9971885,0.07743819,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,13730.44933,NA,186,12,,
433,700,NA,0.00795678,-147.016,0.190147182,2,NA,NA,0.000271639,,NA,0.01,Zn0.99Al0.01O,ZnAlO,NA,ZnO,NA,NA,125.6789807,0.190147182,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,21613.70426,NA,186,12,,
434,1000,NA,0.00772102,-175.78,0.400188167,2,NA,NA,0.000400188,,NA,0.01,Zn0.99Al0.01O,ZnAlO,NA,ZnO,NA,NA,129.5165665,0.400188167,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,30898.6084,NA,186,12,,
435,300,NA,0.0213949,-144.866,0.029426861,2,NA,NA,9.80895E-05,,NA,0.03,Zn0.97Al0.03O,ZnAlO,NA,ZnO,NA,NA,46.74011096,0.029426861,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,20986.15796,NA,186,12,,
436,400,NA,0.0214735,-149.839,0.041822201,2,NA,NA,0.000104556,,NA,0.03,Zn0.97Al0.03O,ZnAlO,NA,ZnO,NA,NA,46.56902694,0.041822201,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,22451.72592,NA,186,12,,
437,700,NA,0.0221022,-177.527,0.099813978,2,NA,NA,0.000142591,,NA,0.03,Zn0.97Al0.03O,ZnAlO,NA,ZnO,NA,NA,45.24436481,0.099813978,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,31515.83573,NA,186,12,,
438,1000,NA,0.0170727,-207.5,0.25219356,2,NA,NA,0.000252194,,NA,0.03,Zn0.97Al0.03O,ZnAlO,NA,ZnO,NA,NA,58.57304351,0.25219356,"solid_state_reaction, vacuum",polycrystalline,47.62,2,2,4,11.905,26170,295,43056.25,NA,186,12,,
439,300,NA,0.0257653,-80.5607,0.007556706,2,NA,NA,2.5189E-05,,NA,0.02,SrMn0.98Mo0.02O3,SrMnMoO3,NA,SrMnO3,NA,NA,38.81189041,0.007556706,"solid_state_reaction, air",polycrystalline,234.85,4,5,20,11.7425,157935,350,6490.026384,NA,194,24,,
440,400,NA,0.0260503,-73.8318,0.008370168,2,NA,NA,2.09254E-05,,NA,0.02,SrMn0.98Mo0.02O3,SrMnMoO3,NA,SrMnO3,NA,NA,38.38727385,0.008370168,"solid_state_reaction, air",polycrystalline,234.85,4,5,20,11.7425,157935,350,5451.134691,NA,194,24,,
441,700,NA,0.0335085,-58.3178,0.007104693,2,NA,NA,1.01496E-05,,NA,0.02,SrMn0.98Mo0.02O3,SrMnMoO3,NA,SrMnO3,NA,NA,29.84317412,0.007104693,"solid_state_reaction, air",polycrystalline,234.85,4,5,20,11.7425,157935,350,3400.965797,NA,194,24,,
442,1000,NA,0.0355363,-40.1869,0.004544612,2,NA,NA,4.54461E-06,,NA,0.02,SrMn0.98Mo0.02O3,SrMnMoO3,NA,SrMnO3,NA,NA,28.1402397,0.004544612,"solid_state_reaction, air",polycrystalline,234.85,4,5,20,11.7425,157935,350,1614.986932,NA,194,24,,
443,300,NA,0.0154019,-110.28,0.023688659,2,NA,NA,7.89622E-05,,NA,0.04,SrMn0.96Mo0.04O3,SrMnMoO3,NA,SrMnO3,NA,NA,64.92705445,0.023688659,"solid_state_reaction, air",polycrystalline,234.85,4,5,20,11.7425,157935,350,12161.6784,NA,194,24,,
