T (K),Z*10^-4 reported,Resist. (Ohm.cm),Seebeck (uV/K),kappaZT,,Resist. (400K),Seebeck (400K),Pf (W/K^2/m),ZT,kappa (W/mK),x,Formula,series,T Max,family,,,Conduct. (S/cm),,Power Factor*T (W/mK),preparative route,final form,Authors,DOI,Comments,Comments,Cell Volume (A^3),Formula Units per Cell,Atoms per formula unit,total atoms per unit cell,average atomic volume,Author of Unit Cell,Unit Cell DOI,ICSD of structure,temp of ICSD (K),S^2,ke/ktotal,space group,# symmetry elements,,
700,,0.075870807,-292.02,7.8674E-02,4,,,1.1239E-04,0.018127751,4.34,0.03,Fe1.94Ti0.06O3,(Fe1-xMx)2O3,,Fe2TiO3,,,1.3180E+05,,7.8674E-02,"solid state reaction, air",polycrystalline,Muta2002JAC,http://dx.doi.org/10.1016/S0925-8388(01)01804-7,,,101.11,2,5,10,10.111,Harrison,http://dx.doi.org/10.2138/​am.2010.3402,168009,293,8.5273E+04,51.87085806,2,2,,
1000,,0.057563565,-294.72,1.5089E-01,4,,,1.5089E-04,0.045042023,3.35,0.03,Fe1.94Ti0.06O3,(Fe1-xMx)2O3,,Fe2TiO3,,,1.7372E+05,,1.5089E-01,"solid state reaction, air",polycrystalline,Muta2002JAC,http://dx.doi.org/10.1016/S0925-8388(01)01804-7,,,101.11,2,5,10,10.111,Harrison,http://dx.doi.org/10.2138/​am.2010.3402,168009,293,8.6858E+04,126.5311164,2,2,,
300,,1,-427.64,5.4863E-03,4,,,1.8288E-05,,,0.01,Fe1.98Sn0.02O3,(Fe1-xMx)2O3,,Fe2TiO3,,,1.0000E+04,,5.4863E-03,"solid state reaction, air",polycrystalline,Muta2002JAC,http://dx.doi.org/10.1016/S0925-8388(01)01804-7,,Unit Cell = Fe1.874 Sn0.096 O3,303.23,6,5,30,10.10766667,Berry,http://dx.doi.org/10.1006/jssc.1997.7363,84729,300,1.8288E+05,,167,12,,
400,,0.515440005,-413.39,1.3262E-02,4,,,3.3155E-05,,,0.01,Fe1.98Sn0.02O3,(Fe1-xMx)2O3,,Fe2TiO3,,,1.9401E+04,,1.3262E-02,"solid state reaction, air",polycrystalline,Muta2002JAC,http://dx.doi.org/10.1016/S0925-8388(01)01804-7,,,303.23,6,5,30,10.10766667,Berry,http://dx.doi.org/10.1006/jssc.1997.7363,84729,300,1.7089E+05,,167,12,,
700,,0.213016592,-373.83,4.5924E-02,4,,,6.5606E-05,,,0.01,Fe1.98Sn0.02O3,(Fe1-xMx)2O3,,Fe2TiO3,,,4.6945E+04,,4.5924E-02,"solid state reaction, air",polycrystalline,Muta2002JAC,http://dx.doi.org/10.1016/S0925-8388(01)01804-7,,,303.23,6,5,30,10.10766667,Berry,http://dx.doi.org/10.1006/jssc.1997.7363,84729,300,1.3975E+05,,167,12,,
1000,,0.162304991,-374.57,8.6444E-02,4,,,8.6444E-05,,,0.01,Fe1.98Sn0.02O3,(Fe1-xMx)2O3,,Fe2TiO3,,,6.1612E+04,,8.6444E-02,"solid state reaction, air",polycrystalline,Muta2002JAC,http://dx.doi.org/10.1016/S0925-8388(01)01804-7,,,303.23,6,5,30,10.10766667,Berry,http://dx.doi.org/10.1006/jssc.1997.7363,84729,300,1.4030E+05,,167,12,,
300,,0.467457917,-364.50,8.5264E-03,4,,,2.8421E-05,0.001246546,6.84,0.02,Fe1.96Sn0.04O3,(Fe1-xMx)2O3,,Fe2TiO3,,,2.1392E+04,,8.5264E-03,"solid state reaction, air",polycrystalline,Muta2002JAC,http://dx.doi.org/10.1016/S0925-8388(01)01804-7,,,303.23,6,5,30,10.10766667,Berry,http://dx.doi.org/10.1006/jssc.1997.7363,84729,300,1.3286E+05,2.289351404,167,12,,
400,,0.263429643,-335.50,1.7092E-02,4,,,4.2730E-05,0.002770165,6.17,0.02,Fe1.96Sn0.04O3,(Fe1-xMx)2O3,,Fe2TiO3,,,3.7961E+04,,1.7092E-02,"solid state reaction, air",polycrystalline,Muta2002JAC,http://dx.doi.org/10.1016/S0925-8388(01)01804-7,,,303.23,6,5,30,10.10766667,Berry,http://dx.doi.org/10.1006/jssc.1997.7363,84729,300,1.1256E+05,6.004820227,167,12,,
700,,0.107489318,-317.81,6.5777E-02,4,,,9.3968E-05,0.015587038,4.22,0.02,Fe1.96Sn0.04O3,(Fe1-xMx)2O3,,Fe2TiO3,,,9.3033E+04,,6.5777E-02,"solid state reaction, air",polycrystalline,Muta2002JAC,http://dx.doi.org/10.1016/S0925-8388(01)01804-7,,,303.23,6,5,30,10.10766667,Berry,http://dx.doi.org/10.1006/jssc.1997.7363,84729,300,1.0101E+05,37.65391232,167,12,,
1000,,0.087288979,-323.46,1.1987E-01,4,,,1.1987E-04,0.038917217,3.08,0.02,Fe1.96Sn0.04O3,(Fe1-xMx)2O3,,Fe2TiO3,,,1.1456E+05,,1.1987E-01,"solid state reaction, air",polycrystalline,Muta2002JAC,http://dx.doi.org/10.1016/S0925-8388(01)01804-7,,,303.23,6,5,30,10.10766667,Berry,http://dx.doi.org/10.1006/jssc.1997.7363,84729,300,1.0463E+05,90.75690909,167,12,,
300,,0.000588239,-26.52,3.5874E-02,5,,,1.1958E-04,0.015529759,2.31,,Ba7SrAl16Si30,Ba8-ySryAl14Si32,,,,,1.7000E+03,,3.5874E-02,"flux (Al), dynamic vacuum",polycrystalline,Roudebush2011JSSC,http://dx.doi.org/10.1016/j.jssc.2011.02.027,,,1193,1,55,55,21.69090909,Roudebush,http://dx.doi.org/10.1016/j.jssc.2011.02.027,380509,90,7.0341E+02,0.538697905,223,48,,
400,,0.000660331,-33.75,6.8987E-02,5,,,1.7247E-04,0.029608249,2.33,,Ba7SrAl16Si30,Ba8-ySryAl14Si32,,,,,1.5144E+03,,6.8987E-02,"flux (Al), dynamic vacuum",polycrystalline,Roudebush2011JSSC,http://dx.doi.org/10.1016/j.jssc.2011.02.027,,,1193,1,55,55,21.69090909,Roudebush,http://dx.doi.org/10.1016/j.jssc.2011.02.027,380509,90,1.1389E+03,0.634354771,223,48,,
700,,0.00087797,-53.15,2.2525E-01,5,,,3.2179E-04,0.091565242,2.46,,Ba7SrAl16Si30,Ba8-ySryAl14Si32,,,,,1.1390E+03,,2.2525E-01,"flux (Al), dynamic vacuum",polycrystalline,Roudebush2011JSSC,http://dx.doi.org/10.1016/j.jssc.2011.02.027,,,1193,1,55,55,21.69090909,Roudebush,http://dx.doi.org/10.1016/j.jssc.2011.02.027,380509,90,2.8252E+03,0.790811694,223,48,,
1000,,0.0011173,-79.05,5.5922E-01,5,,,5.5922E-04,0.217595686,2.57,,Ba7SrAl16Si30,Ba8-ySryAl14Si32,,,,,8.9501E+02,,5.5922E-01,"flux (Al), dynamic vacuum",polycrystalline,Roudebush2011JSSC,http://dx.doi.org/10.1016/j.jssc.2011.02.027,,,1193,1,55,55,21.69090909,Roudebush,http://dx.doi.org/10.1016/j.jssc.2011.02.027,380509,90,6.2482E+03,0.849741647,223,48,,
300,,2.91889,-752.20,5.8152E-03,4,,,1.9384E-05,0.00019646,29.6,,Nd2CuO4,Nd2(Cu0.98M0.02)O4,,Nd2CuO4,,,3.4260E-01,,5.8152E-03,"solid state reaction, air",polycrystalline,Kurosaki2003JAC,http://dx.doi.org/10.1002/chin.200318015,,"*Seebeck extrapolated from 700K, kappa extrapolated from 850 K",189.28,2,7,14,13.52,Kaluzhskikh,http://dx.doi.org/10.1016/j.jssc.2011.01.035,261375,298,5.6580E+05,8.47231E-06,139,32,,
400,,2.16164,-618.43,7.0770E-03,4,,,1.7693E-05,0.000516571,13.7,,Nd2CuO4,Nd2(Cu0.98M0.02)O4,,Nd2CuO4,,,4.6261E-01,,7.0770E-03,"solid state reaction, air",polycrystalline,Kurosaki2003JAC,http://dx.doi.org/10.1002/chin.200318015,,,189.28,2,7,14,13.52,Kaluzhskikh,http://dx.doi.org/10.1016/j.jssc.2011.01.035,261375,298,3.8245E+05,3.29569E-05,139,32,,
700,,0.0243757,-99.70,2.8547E-02,4,,,4.0782E-05,0.006813229,4.19,,Nd2CuO4,Nd2(Cu0.98M0.02)O4,,Nd2CuO4,,,4.1024E+01,,2.8547E-02,"solid state reaction, air",polycrystalline,Kurosaki2003JAC,http://dx.doi.org/10.1002/chin.200318015,,,189.28,2,7,14,13.52,Kaluzhskikh,http://dx.doi.org/10.1016/j.jssc.2011.01.035,261375,298,9.9409E+03,0.016723098,139,32,,
1000,,0.00158489,26.27,4.3537E-02,4,,,4.3537E-05,0.011049908,3.94,,Nd2CuO4,Nd2(Cu0.98M0.02)O4,,Nd2CuO4,,,6.3096E+02,,4.3537E-02,"solid state reaction, air",polycrystalline,Kurosaki2003JAC,http://dx.doi.org/10.1002/chin.200318015,,"*Seebeck extrapolated from 700K, kappa extrapolated from 850 K",189.28,2,7,14,13.52,Kaluzhskikh,http://dx.doi.org/10.1016/j.jssc.2011.01.035,261375,298,6.9001E+02,0.390745945,139,32,,
300,,0.0594173,-249.39,3.1403E-02,4,,,1.0468E-04,0.003200812,9.811,,Nd2Cu0.98Ni0.02O4,Nd2(Cu0.98M0.02)O4,,Nd2CuO4,,,1.6830E+01,,3.1403E-02,"solid state reaction, air",polycrystalline,Kurosaki2003JAC,http://dx.doi.org/10.1002/chin.200318015,,,189.28,2,7,14,13.52,Kaluzhskikh,http://dx.doi.org/10.1016/j.jssc.2011.01.035,261375,298,6.2196E+04,0.001255697,139,32,,
400,,0.038248,-182.68,3.4899E-02,4,,,8.7248E-05,0.00434609,8.03,,Nd2Cu0.98Ni0.02O4,Nd2(Cu0.98M0.02)O4,,Nd2CuO4,,,2.6145E+01,,3.4899E-02,"solid state reaction, air",polycrystalline,Kurosaki2003JAC,http://dx.doi.org/10.1002/chin.200318015,,*kappa extrapolated from 325 K,189.28,2,7,14,13.52,Kaluzhskikh,http://dx.doi.org/10.1016/j.jssc.2011.01.035,261375,298,3.3371E+04,0.003177793,139,32,,
700,,0.0216164,-98.50,3.1421E-02,4,,,4.4887E-05,0.005984998,5.25,,Nd2Cu0.98Ni0.02O4,Nd2(Cu0.98M0.02)O4,,Nd2CuO4,,,4.6261E+01,,3.1421E-02,"solid state reaction, air",polycrystalline,Kurosaki2003JAC,http://dx.doi.org/10.1002/chin.200318015,,,189.28,2,7,14,13.52,Kaluzhskikh,http://dx.doi.org/10.1016/j.jssc.2011.01.035,261375,298,9.7031E+03,0.015050301,139,32,,
1000,,0.0229546,-82.67,2.9774E-02,4,,,2.9774E-05,0.007630344,3.902,,Nd2Cu0.98Ni0.02O4,Nd2(Cu0.98M0.02)O4,,Nd2CuO4,,,4.3564E+01,,2.9774E-02,"solid state reaction, air",polycrystalline,Kurosaki2003JAC,http://dx.doi.org/10.1002/chin.200318015,,*Seebeck extrapolated from 700K,189.28,2,7,14,13.52,Kaluzhskikh,http://dx.doi.org/10.1016/j.jssc.2011.01.035,261375,298,6.8344E+03,0.027241614,139,32,,
300,,0.189785,-343.22,1.8621E-02,4,,,6.2070E-05,0.001088945,17.1,,Nd2Cu0.98Zn0.02O4,Nd2(Cu0.98M0.02)O4,,Nd2CuO4,,,5.2691E+00,,1.8621E-02,"solid state reaction, air",polycrystalline,Kurosaki2003JAC,http://dx.doi.org/10.1002/chin.200318015,,"*Seebeck extrapolated from 700K, kappa extrapolated from 850 K",189.28,2,7,14,13.52,Kaluzhskikh,http://dx.doi.org/10.1016/j.jssc.2011.01.035,261375,298,1.1780E+05,0.000225555,139,32,,
400,,0.140548,-294.38,2.4663E-02,4,,,6.1658E-05,0.002221923,11.1,,Nd2Cu0.98Zn0.02O4,Nd2(Cu0.98M0.02)O4,,Nd2CuO4,,,7.1150E+00,,2.4663E-02,"solid state reaction, air",polycrystalline,Kurosaki2003JAC,http://dx.doi.org/10.1002/chin.200318015,,,189.28,2,7,14,13.52,Kaluzhskikh,http://dx.doi.org/10.1016/j.jssc.2011.01.035,261375,298,8.6660E+04,0.000625608,139,32,,
700,,0.0763148,-175.63,2.8294E-02,4,,,4.0420E-05,0.005420334,5.22,,Nd2Cu0.98Zn0.02O4,Nd2(Cu0.98M0.02)O4,,Nd2CuO4,,,1.3104E+01,,2.8294E-02,"solid state reaction, air",polycrystalline,Kurosaki2003JAC,http://dx.doi.org/10.1002/chin.200318015,,,189.28,2,7,14,13.52,Kaluzhskikh,http://dx.doi.org/10.1016/j.jssc.2011.01.035,261375,298,3.0847E+04,0.004287544,139,32,,
1000,,0.0371163,-63.68,1.0926E-02,4,,,1.0926E-05,0.003009932,3.63,,Nd2Cu0.98Zn0.02O4,Nd2(Cu0.98M0.02)O4,,Nd2CuO4,,,2.6942E+01,,1.0926E-02,"solid state reaction, air",polycrystalline,Kurosaki2003JAC,http://dx.doi.org/10.1002/chin.200318015,,*Seebeck extrapolated from 700K,189.28,2,7,14,13.52,Kaluzhskikh,http://dx.doi.org/10.1016/j.jssc.2011.01.035,261375,298,4.0553E+03,0.018110003,139,32,,
300,,0.00053,-45.00,1.1462E-01,9,,,3.8208E-04,0.047719668,2.402,Sb1,La3Te3.8Sb0.2,La3Te4-xMx,,La3Te4,,,1.8868E+03,,1.1462E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,2.0250E+03,0.574992538,220,48,,
400,,0.000589,-46.60,1.4747E-01,9,,,3.6869E-04,0.057160606,2.58,Sb1,La3Te3.8Sb0.2,La3Te4-xMx,,La3Te4,,,1.6978E+03,,1.4747E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,2.1716E+03,0.64226583,220,48,,
700,,0.000802,-67.60,3.9886E-01,9,,,5.6980E-04,0.146638551,2.72,Sb1,La3Te3.8Sb0.2,La3Te4-xMx,,La3Te4,,,1.2469E+03,,3.9886E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,4.5698E+03,0.782969048,220,48,,
1000,,0.00103,-87.80,7.4843E-01,9,,,7.4843E-04,0.281365063,2.66,Sb1,La3Te3.8Sb0.2,La3Te4-xMx,,La3Te4,,,9.7087E+02,,7.4843E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,7.7088E+03,0.890575954,220,48,,
300,,0.0011,-53.00,7.6609E-02,9,,,2.5536E-04,0.037370288,2.05,Sb2,La3Te3.65Sb0.35,La3Te4-xMx,,La3Te4,,,9.0909E+02,,7.6609E-02,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,2.8090E+03,0.324611973,220,48,,
400,,0.00137,-58.00,9.8219E-02,9,,,2.4555E-04,0.047679116,2.06,Sb2,La3Te3.65Sb0.35,La3Te4-xMx,,La3Te4,,,7.2993E+02,,9.8219E-02,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,3.3640E+03,0.345829495,220,48,,
700,,0.00187,-87.20,2.8464E-01,9,,,4.0662E-04,0.143755415,1.98,Sb2,La3Te3.65Sb0.35,La3Te4-xMx,,La3Te4,,,5.3476E+02,,2.8464E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,7.6038E+03,0.461297467,220,48,,
1000,,0.00225,-117.30,6.1152E-01,9,,,6.1152E-04,0.330553514,1.85,Sb2,La3Te3.65Sb0.35,La3Te4-xMx,,La3Te4,,,4.4444E+02,,6.1152E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,1.3759E+04,0.586186186,220,48,,
300,,0.018,-91.00,1.3802E-02,9,,,4.6006E-05,0.009388889,1.47,Sb4,La3Te3.35Sb0.65,La3Te4-xMx,,La3Te4,,,5.5556E+01,,1.3802E-02,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,8.2810E+03,0.027664399,220,48,,
400,,0.00135,-89.90,2.3947E-01,9,,,5.9867E-04,0.176078649,1.36,Sb4,La3Te3.35Sb0.65,La3Te4-xMx,,La3Te4,,,7.4074E+02,,2.3947E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,8.0820E+03,0.531590414,220,48,,
700,,0.00721,-159.30,2.4637E-01,9,,,3.5196E-04,0.210575803,1.17,Sb4,La3Te3.35Sb0.65,La3Te4-xMx,,La3Te4,,,1.3870E+02,,2.4637E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,2.5376E+04,0.202472824,220,48,,
1000,,0.00687,-221.20,7.1222E-01,9,,,7.1222E-04,0.721599719,0.987,Sb4,La3Te3.35Sb0.65,La3Te4-xMx,,La3Te4,,,1.4556E+02,,7.1222E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,4.8929E+04,0.359845384,220,48,,
300,,0.0071,-71.00,2.1300E-02,9,,,7.1000E-05,0.010828673,1.967,Bi1,La3Te3.35Bi0.65,La3Te4-xMx,,La3Te4,,,1.4085E+02,,2.1300E-02,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,5.0410E+03,0.052414129,220,48,,
400,,0.00535,-69.50,3.6114E-02,9,,,9.0285E-05,0.019734436,1.83,Bi1,La3Te3.35Bi0.65,La3Te4-xMx,,La3Te4,,,1.8692E+02,,3.6114E-02,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,4.8303E+03,0.099688474,220,48,,
700,,0.00437,-130.60,2.7321E-01,9,,,3.9031E-04,0.175137182,1.56,Bi1,La3Te3.35Bi0.65,La3Te4-xMx,,La3Te4,,,2.2883E+02,,2.7321E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,1.7056E+04,0.250542745,220,48,,
1000,,0.00527,-185.20,6.5084E-01,9,,,6.5084E-04,0.475062535,1.37,Bi1,La3Te3.35Bi0.65,La3Te4-xMx,,La3Te4,,,1.8975E+02,,6.5084E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,3.4299E+04,0.337954819,220,48,,
300,,0.00061,-40.87,8.2149E-02,9,,,2.7383E-04,0.03339378,2.46,La1,La2.99Te4,La3Te4-xMx,,La3Te4,,,1.6393E+03,,8.2149E-02,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,*kappa extrapolated from  375 K,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,1.6704E+03,0.487804878,220,48,,
400,,0.00061,-41.60,1.1348E-01,9,,,2.8370E-04,0.043562128,2.605,La1,La2.99Te4,La3Te4-xMx,,La3Te4,,,1.6393E+03,,1.1348E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,1.7306E+03,0.614203455,220,48,,
700,,0.000802,-57.60,2.8958E-01,9,,,4.1369E-04,0.101964806,2.84,La1,La2.99Te4,La3Te4-xMx,,La3Te4,,,1.2469E+03,,2.8958E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,3.3178E+03,0.749885849,220,48,,
1000,,0.000974,-74.70,5.7290E-01,9,,,5.7290E-04,0.199618299,2.87,La1,La2.99Te4,La3Te4-xMx,,La3Te4,,,1.0267E+03,,5.7290E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,5.5801E+03,0.872868805,220,48,,
300,,0.0027,-41.00,1.8678E-02,9,,,6.2259E-05,0.015062724,1.24,La2,La2.74Te4,La3Te4-xMx,,La3Te4,,,3.7037E+02,,1.8678E-02,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,*kappa extrapolated from  375 K,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,1.6810E+03,0.218637993,220,48,,
400,,0.00268,-89.00,1.1822E-01,9,,,2.9556E-04,0.101046052,1.17,La2,La2.74Te4,La3Te4-xMx,,La3Te4,,,3.7313E+02,,1.1822E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,7.9210E+03,0.311264192,220,48,,
700,,0.00425,-159.00,4.1639E-01,9,,,5.9485E-04,0.416392941,1,La2,La2.74Te4,La3Te4-xMx,,La3Te4,,,2.3529E+02,,4.1639E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,2.5281E+04,0.401882353,220,48,,
1000,,0.00639,-215.00,7.2340E-01,9,,,7.2340E-04,0.810073831,0.893,La2,La2.74Te4,La3Te4-xMx,,La3Te4,,,1.5649E+02,,7.2340E-01,"solid state reaction, Ar",polycrystalline,May2010PRB,http://dx.doi.org/10.1103/PhysRevB.81.125205,,,893.06,4,7,28,31.895,Bucher,http://dx.doi.org/10.1103/PhysRevB.11.500,642048,300,4.6225E+04,0.427599816,220,48,,
300,,0.296735905,-210.00,4.4585E-03,2,,,1.4862E-05,0.001603781,2.78,0.0025,Zn0.9975Al0.0025O,Zn1-xAlxO,,ZnO,,,3.3700E+00,,4.4585E-03,"microwave solvothermal, air",polycrystalline,Jood2011NL,http://dx.doi.org/10.1021/nl202439h,,,47.62,2,2,4,11.905,Abrahams,http://dx.doi.org/10.1107/S0567740869003876,26170,295,4.4100E+04,0.000887353,186,12,,
400,,0.194552529,-220.00,9.9510E-03,2,,,2.4878E-05,0.003703402,2.687,0.0025,Zn0.9975Al0.0025O,Zn1-xAlxO,,ZnO,,,5.1400E+00,,9.9510E-03,"microwave solvothermal, air",polycrystalline,Jood2011NL,http://dx.doi.org/10.1021/nl202439h,,,47.62,2,2,4,11.905,Abrahams,http://dx.doi.org/10.1107/S0567740869003876,26170,295,4.8400E+04,0.001867004,186,12,,
700,,0.065316786,-268.00,7.6974E-02,2,,,1.0996E-04,0.033716067,2.283,0.0025,Zn0.9975Al0.0025O,Zn1-xAlxO,,ZnO,,,1.5310E+01,,7.6974E-02,"microwave solvothermal, air",polycrystalline,Jood2011NL,http://dx.doi.org/10.1021/nl202439h,,,47.62,2,2,4,11.905,Abrahams,http://dx.doi.org/10.1107/S0567740869003876,26170,295,7.1824E+04,0.011453999,186,12,,
1000,,0.012271444,-316.00,8.1373E-01,2,,,8.1373E-04,0.426280342,1.9089,0.0025,Zn0.9975Al0.0025O,Zn1-xAlxO,,ZnO,,,8.1490E+01,,8.1373E-01,"microwave solvothermal, air",polycrystalline,Jood2011NL,http://dx.doi.org/10.1021/nl202439h,,,47.62,2,2,4,11.905,Abrahams,http://dx.doi.org/10.1107/S0567740869003876,26170,295,9.9856E+04,0.104162397,186,12,,
300,,0.00282598,-92.40,9.0635E-02,4,,,3.0212E-04,0.054370144,1.667,,Sr0.61Ba0.39Nb2O6,Sr0.6Ba0.4Nb2O6,,Sr0.6Ba0.4Nb2O6,,,3.5386E+02,,9.0635E-02,"Czochralski method, anneal PO<sub>2</sub> 10<sup>-14</sup>",single crystal,Lee2010APL,http://dx.doi.org/10.1063/1.3291563,,"*kappa from Choy 1992 polycrystalline samples used, values parallel to c axis",610.4,5,9,45,13.56444444,Carrio,http://dx.doi.org/10.1590/S1516-14392002000100010,96013,300,8.5378E+03,0.155384025,100,8,,
300,,0.10502047,-186.00,9.8826E-03,4,,,3.2942E-05,0.005928401,1.667,,Sr0.61Ba0.39Nb2O6,Sr0.6Ba0.4Nb2O6,,Sr0.6Ba0.4Nb2O6,,,9.5220E+00,,9.8826E-03,"Czochralski method, anneal PO<sub>2</sub> 10<sup>-14</sup>",single crystal,Lee2010APL,http://dx.doi.org/10.1063/1.3291563,,"*kappa from Choy 1992 polycrystalline samples used, values parallel to c axis",610.4,5,9,45,13.56444444,Carrio,http://dx.doi.org/10.1590/S1516-14392002000100010,96013,300,3.4596E+04,0.004181206,100,8,,
400,,0.014613639,-194.00,1.0302E-01,4,,,2.5754E-04,0.050985445,2.0205,,Sr0.61Ba0.39Nb2O6,Sr0.6Ba0.4Nb2O6,,Sr0.6Ba0.4Nb2O6,,,6.8429E+01,,1.0302E-01,"Czochralski method, anneal PO<sub>2</sub> 10<sup>-14</sup>",single crystal,Lee2010APL,http://dx.doi.org/10.1063/1.3291563,,"*kappa from Choy 1992 polycrystalline samples used, values parallel to c axis",610.4,5,9,45,13.56444444,Carrio,http://dx.doi.org/10.1590/S1516-14392002000100010,96013,300,3.7636E+04,0.033054652,100,8,,
700,,0.0014,-201.00,2.0201E+00,4,,,2.8858E-03,0.930169913,2.1717,,Sr0.61Ba0.39Nb2O6,Sr0.6Ba0.4Nb2O6,,Sr0.6Ba0.4Nb2O6,,,7.1429E+02,,2.0201E+00,"Czochralski method, anneal PO<sub>2</sub> 10<sup>-14</sup>",single crystal,Lee2010APL,http://dx.doi.org/10.1063/1.3291563,,"*values at 550 K, extrapolated from 516 K, values parallel to c axis",610.4,5,9,45,13.56444444,Carrio,http://dx.doi.org/10.1590/S1516-14392002000100010,96013,300,4.0401E+04,0.561771884,100,8,,
